"","발생일","발생지_시군구","total사고건수","평균기온","일강수량","평균상대습도","합계일조시간"
"14043","2018-08-05","송파구",6,30.4,1.5,71.8,10.1
"14044","2018-08-05","양천구",2,30.2,0.5,71.8,10.1
"14045","2018-08-05","영등포구",1,30.6,0,71.8,10.1
"14046","2018-08-05","용산구",7,30.2,2,71.8,10.1
"14047","2018-08-05","은평구",4,28.7,0.5,71.8,10.1
"14048","2018-08-05","중구",3,28.3,3.5,71.8,10.1
"14049","2018-08-05","중랑구",3,30.9,0,71.8,10.1
"14050","2018-08-06","강남구",5,30.1,53.5,71.6,7.3
"14051","2018-08-06","강동구",2,30,9,71.6,7.3
"14052","2018-08-06","강북구",1,31.2,0,71.6,7.3
"14053","2018-08-06","강서구",2,30.6,0,71.6,7.3
"14054","2018-08-06","관악구",2,29,0,71.6,7.3
"14055","2018-08-06","광진구",2,29.6,17,71.6,7.3
"14056","2018-08-06","구로구",2,29.9,21,71.6,7.3
"14057","2018-08-06","금천구",3,30.7,2,71.6,7.3
"14058","2018-08-06","노원구",3,29.5,15.5,71.6,7.3
"14059","2018-08-06","동대문구",2,30.3,0,71.6,7.3
"14060","2018-08-06","동작구",6,29.5,17.5,71.6,7.3
"14061","2018-08-06","마포구",5,30.3,4,71.6,7.3
"14062","2018-08-06","서대문구",3,29.6,4.5,71.6,7.3
"14063","2018-08-06","서초구",9,30.8,20.5,71.6,7.3
"14064","2018-08-06","성동구",2,29.8,31.5,71.6,7.3
"14065","2018-08-06","성북구",1,29.9,0,71.6,7.3
"14066","2018-08-06","송파구",8,29.9,25,71.6,7.3
"14067","2018-08-06","양천구",4,31.2,0.5,71.6,7.3
"14068","2018-08-06","영등포구",9,31.2,11.5,71.6,7.3
"14069","2018-08-06","용산구",3,30.5,12.5,71.6,7.3
"14070","2018-08-06","은평구",3,29.4,0.5,71.6,7.3
"14071","2018-08-06","중구",2,28.6,2,71.6,7.3
"14072","2018-08-06","중랑구",2,30.8,0,71.6,7.3
"14073","2018-08-07","강남구",4,31.1,0,63.4,8.5
"14074","2018-08-07","강동구",3,29.9,0,63.4,8.5
"14075","2018-08-07","강북구",1,31.1,0,63.4,8.5
"14076","2018-08-07","강서구",3,31,0,63.4,8.5
"14077","2018-08-07","관악구",3,28.8,0,63.4,8.5
"14078","2018-08-07","광진구",4,30.7,0,63.4,8.5
"14079","2018-08-07","구로구",3,31,0,63.4,8.5
"14080","2018-08-07","금천구",1,31.2,0,63.4,8.5
"14081","2018-08-07","노원구",6,28.9,0,63.4,8.5
"14082","2018-08-07","도봉구",3,30,0,63.4,8.5
"14083","2018-08-07","동대문구",2,30.8,0,63.4,8.5
"14084","2018-08-07","동작구",7,29.9,0,63.4,8.5
"14085","2018-08-07","마포구",1,30.7,0,63.4,8.5
"14086","2018-08-07","서대문구",4,30.2,0,63.4,8.5
"14087","2018-08-07","서초구",3,31.2,0,63.4,8.5
"14088","2018-08-07","성동구",1,30.8,0,63.4,8.5
"14089","2018-08-07","성북구",3,30.1,0,63.4,8.5
"14090","2018-08-07","송파구",8,30.9,0,63.4,8.5
"14091","2018-08-07","양천구",3,31.4,0,63.4,8.5
"14092","2018-08-07","영등포구",8,31.2,0,63.4,8.5
"14093","2018-08-07","용산구",3,31.4,0,63.4,8.5
"14094","2018-08-07","은평구",4,29.4,0,63.4,8.5
"14095","2018-08-07","종로구",4,27.8,0,63.4,8.5
"14096","2018-08-07","중구",3,29.2,0,63.4,8.5
"14097","2018-08-07","중랑구",3,31.1,0,63.4,8.5
"14098","2018-08-08","강남구",8,31.5,0,64.8,10.8
"14099","2018-08-08","강동구",2,30.9,0,64.8,10.8
"14100","2018-08-08","강북구",2,31.3,0,64.8,10.8
"14101","2018-08-08","강서구",1,30.7,0,64.8,10.8
"14102","2018-08-08","관악구",3,29.2,0,64.8,10.8
"14103","2018-08-08","광진구",2,31,0,64.8,10.8
"14104","2018-08-08","구로구",4,30.6,0,64.8,10.8
"14105","2018-08-08","금천구",3,31.4,0,64.8,10.8
"14106","2018-08-08","노원구",3,30.2,0,64.8,10.8
"14107","2018-08-08","도봉구",4,30.5,0,64.8,10.8
"14108","2018-08-08","동대문구",5,31.1,0,64.8,10.8
"14109","2018-08-08","동작구",5,31,0,64.8,10.8
"14110","2018-08-08","마포구",5,30.8,0,64.8,10.8
"14111","2018-08-08","서대문구",2,30.4,0,64.8,10.8
"14112","2018-08-08","서초구",11,31.5,0,64.8,10.8
"14113","2018-08-08","성동구",5,31.2,0,64.8,10.8
"14114","2018-08-08","성북구",4,30.4,0,64.8,10.8
"14115","2018-08-08","송파구",6,31.2,0,64.8,10.8
"14116","2018-08-08","양천구",2,31.4,0,64.8,10.8
"14117","2018-08-08","영등포구",7,31.4,0,64.8,10.8
"14118","2018-08-08","용산구",3,31.8,0,64.8,10.8
"14119","2018-08-08","은평구",1,29.4,0,64.8,10.8
"14120","2018-08-08","종로구",2,28.3,0,64.8,10.8
"14121","2018-08-08","중구",5,29.2,0,64.8,10.8
"14122","2018-08-08","중랑구",5,31.6,0,64.8,10.8
"14123","2018-08-09","강남구",18,29.6,30.5,76.3,2.6
"14124","2018-08-09","강동구",2,29.2,0,76.3,2.6
"14125","2018-08-09","강북구",4,29.4,1.5,76.3,2.6
"14126","2018-08-09","강서구",3,28.8,2,76.3,2.6
"14127","2018-08-09","관악구",3,27,3,76.3,2.6
"14128","2018-08-09","광진구",2,29,2,76.3,2.6
"14129","2018-08-09","구로구",2,29.1,0,76.3,2.6
"14130","2018-08-09","금천구",3,29.8,2,76.3,2.6
"14131","2018-08-09","노원구",6,28.4,0,76.3,2.6
"14132","2018-08-09","도봉구",4,28.5,0,76.3,2.6
"14133","2018-08-09","동대문구",8,29.2,6,76.3,2.6
"14134","2018-08-09","동작구",3,28.7,4.5,76.3,2.6
"14135","2018-08-09","마포구",5,28.9,1.5,76.3,2.6
"14136","2018-08-09","서대문구",1,28.4,0.5,76.3,2.6
"14137","2018-08-09","서초구",10,28.7,15,76.3,2.6
"14138","2018-08-09","성동구",6,29.3,2.5,76.3,2.6
"14139","2018-08-09","성북구",4,28.2,20.5,76.3,2.6
"14140","2018-08-09","송파구",7,29.2,14.5,76.3,2.6
"14141","2018-08-09","양천구",4,29.6,1,76.3,2.6
"14142","2018-08-09","영등포구",8,29.7,0.5,76.3,2.6
"14143","2018-08-09","용산구",4,29.9,0,76.3,2.6
"14144","2018-08-09","은평구",3,27.4,23,76.3,2.6
"14145","2018-08-09","종로구",5,26.2,16.5,76.3,2.6
"14146","2018-08-09","중구",3,27.5,0,76.3,2.6
"14147","2018-08-09","중랑구",5,29.7,1.5,76.3,2.6
"14148","2018-08-10","강남구",9,31,0,60.9,11.4
"14149","2018-08-10","강동구",3,30.7,0,60.9,11.4
"14150","2018-08-10","강북구",3,30.9,0,60.9,11.4
"14151","2018-08-10","강서구",4,30.7,0,60.9,11.4
"14152","2018-08-10","관악구",6,29.1,0,60.9,11.4
"14153","2018-08-10","광진구",3,30.3,0,60.9,11.4
"14154","2018-08-10","구로구",2,30.8,0,60.9,11.4
"14155","2018-08-10","금천구",3,31.6,0,60.9,11.4
"14156","2018-08-10","노원구",3,29.6,0,60.9,11.4
"14157","2018-08-10","도봉구",2,30.2,0,60.9,11.4
"14158","2018-08-10","동대문구",4,30.6,0,60.9,11.4
"14159","2018-08-10","동작구",5,30.5,0,60.9,11.4
"14160","2018-08-10","마포구",4,30.9,0,60.9,11.4
"14161","2018-08-10","서대문구",2,30.3,0,60.9,11.4
"14162","2018-08-10","서초구",9,30.6,0,60.9,11.4
"14163","2018-08-10","성동구",2,31,0,60.9,11.4
"14164","2018-08-10","성북구",5,29.9,0,60.9,11.4
"14165","2018-08-10","송파구",9,30.9,0,60.9,11.4
"14166","2018-08-10","양천구",4,31.7,0,60.9,11.4
"14167","2018-08-10","영등포구",9,31.8,0,60.9,11.4
"14168","2018-08-10","용산구",7,31.3,0,60.9,11.4
"14169","2018-08-10","은평구",3,28.6,0,60.9,11.4
"14170","2018-08-10","중구",3,29,0,60.9,11.4
"14171","2018-08-10","중랑구",3,31,0,60.9,11.4
"14172","2018-08-11","강남구",9,30.9,0,55.8,11.5
"14173","2018-08-11","강동구",2,30.1,0,55.8,11.5
"14174","2018-08-11","강북구",7,30.8,0,55.8,11.5
"14175","2018-08-11","강서구",3,31,19.5,55.8,11.5
"14176","2018-08-11","관악구",7,28.7,0,55.8,11.5
"14177","2018-08-11","광진구",3,30.3,0,55.8,11.5
"14178","2018-08-11","구로구",2,30.7,0,55.8,11.5
"14179","2018-08-11","금천구",3,31.3,0,55.8,11.5
"14180","2018-08-11","노원구",2,29.7,0,55.8,11.5
"14181","2018-08-11","도봉구",2,30.5,0,55.8,11.5
"14182","2018-08-11","동대문구",4,30.6,0,55.8,11.5
"14183","2018-08-11","동작구",1,30.6,0,55.8,11.5
"14184","2018-08-11","마포구",5,31.1,0,55.8,11.5
"14185","2018-08-11","서대문구",3,30.2,0,55.8,11.5
"14186","2018-08-11","서초구",11,30.3,0,55.8,11.5
"14187","2018-08-11","성동구",5,30.6,0,55.8,11.5
"14188","2018-08-11","성북구",2,30.1,0,55.8,11.5
"14189","2018-08-11","송파구",3,30.7,0,55.8,11.5
"14190","2018-08-11","양천구",4,31.2,0,55.8,11.5
"14191","2018-08-11","영등포구",3,31.4,0,55.8,11.5
"14192","2018-08-11","용산구",5,31.5,0,55.8,11.5
"14193","2018-08-11","은평구",2,29.4,0,55.8,11.5
"14194","2018-08-11","종로구",1,28.1,0,55.8,11.5
"14195","2018-08-11","중구",3,28.9,0,55.8,11.5
"14196","2018-08-11","중랑구",3,30.6,0,55.8,11.5
"14197","2018-08-12","강남구",5,30.9,0,61.3,8.4
"14198","2018-08-12","강동구",2,30.4,0,61.3,8.4
"14199","2018-08-12","강북구",6,30.5,3.5,61.3,8.4
"14200","2018-08-12","강서구",3,30.6,3.5,61.3,8.4
"14201","2018-08-12","관악구",6,28.7,0.5,61.3,8.4
"14202","2018-08-12","광진구",1,30.3,0,61.3,8.4
"14203","2018-08-12","구로구",4,30.8,0,61.3,8.4
"14204","2018-08-12","노원구",1,28.8,11.5,61.3,8.4
"14205","2018-08-12","도봉구",2,30,0,61.3,8.4
"14206","2018-08-12","동대문구",3,30.1,3.5,61.3,8.4
"14207","2018-08-12","동작구",2,30,3,61.3,8.4
"14208","2018-08-12","마포구",2,30.4,0,61.3,8.4
"14209","2018-08-12","서대문구",2,29.4,0.5,61.3,8.4
"14210","2018-08-12","서초구",7,30.9,0,61.3,8.4
"14211","2018-08-12","성동구",3,30.3,0,61.3,8.4
"14212","2018-08-12","성북구",3,29.4,4,61.3,8.4
"14213","2018-08-12","송파구",9,31,0,61.3,8.4
"14214","2018-08-12","영등포구",5,31.3,0,61.3,8.4
"14215","2018-08-12","용산구",3,31.1,3.5,61.3,8.4
"14216","2018-08-12","은평구",1,28.7,0,61.3,8.4
"14217","2018-08-12","종로구",2,27.7,3,61.3,8.4
"14218","2018-08-12","중구",2,28.7,1.5,61.3,8.4
"14219","2018-08-12","중랑구",2,30.7,0,61.3,8.4
"14220","2018-08-13","강남구",9,31.3,3,68.6,6.3
"14221","2018-08-13","강동구",2,30,7.5,68.6,6.3
"14222","2018-08-13","강북구",4,30.8,4,68.6,6.3
"14223","2018-08-13","강서구",3,30.3,2.5,68.6,6.3
"14224","2018-08-13","관악구",2,28.6,0.5,68.6,6.3
"14225","2018-08-13","광진구",1,30.1,4.5,68.6,6.3
"14226","2018-08-13","구로구",5,30.5,0,68.6,6.3
"14227","2018-08-13","금천구",4,NA,0,68.6,6.3
"14228","2018-08-13","노원구",2,28.8,3.5,68.6,6.3
"14229","2018-08-13","도봉구",1,29.2,5,68.6,6.3
"14230","2018-08-13","동대문구",6,30.5,1.5,68.6,6.3
"14231","2018-08-13","동작구",7,30,0,68.6,6.3
"14232","2018-08-13","마포구",1,30.6,3,68.6,6.3
"14233","2018-08-13","서대문구",4,29.5,2.5,68.6,6.3
"14234","2018-08-13","서초구",5,30.9,2,68.6,6.3
"14235","2018-08-13","성동구",4,31,0.5,68.6,6.3
"14236","2018-08-13","성북구",4,29.6,2,68.6,6.3
"14237","2018-08-13","송파구",4,31.3,5.5,68.6,6.3
"14238","2018-08-13","양천구",3,31.2,0,68.6,6.3
"14239","2018-08-13","영등포구",9,31.3,2,68.6,6.3
"14240","2018-08-13","용산구",4,31,2.5,68.6,6.3
"14241","2018-08-13","은평구",2,28.4,4.5,68.6,6.3
"14242","2018-08-13","종로구",5,27.7,2.5,68.6,6.3
"14243","2018-08-13","중구",3,29,1.5,68.6,6.3
"14244","2018-08-13","중랑구",7,31.2,1.5,68.6,6.3
"14245","2018-08-14","강남구",9,32,0,58.3,9.5
"14246","2018-08-14","강동구",7,30.9,0,58.3,9.5
"14247","2018-08-14","강북구",1,31.4,0,58.3,9.5
"14248","2018-08-14","강서구",13,30.8,0,58.3,9.5
"14249","2018-08-14","관악구",4,29.4,0,58.3,9.5
"14250","2018-08-14","광진구",2,31,0,58.3,9.5
"14251","2018-08-14","구로구",3,31.7,0,58.3,9.5
"14252","2018-08-14","금천구",4,32.8,0,58.3,9.5
"14253","2018-08-14","노원구",2,28.9,0,58.3,9.5
"14254","2018-08-14","도봉구",2,30.1,0,58.3,9.5
"14255","2018-08-14","동대문구",4,31.1,0,58.3,9.5
"14256","2018-08-14","동작구",3,30.9,0,58.3,9.5
"14257","2018-08-14","마포구",6,32.2,0,58.3,9.5
"14258","2018-08-14","서대문구",2,30.6,0,58.3,9.5
"14259","2018-08-14","서초구",4,32.1,0,58.3,9.5
"14260","2018-08-14","성동구",6,31.9,0,58.3,9.5
"14261","2018-08-14","성북구",3,30.9,0,58.3,9.5
"14262","2018-08-14","송파구",7,31.9,0,58.3,9.5
"14263","2018-08-14","양천구",2,32.4,0,58.3,9.5
"14264","2018-08-14","영등포구",10,32.5,0,58.3,9.5
"14265","2018-08-14","용산구",4,32.4,0,58.3,9.5
"14266","2018-08-14","은평구",8,29.1,0,58.3,9.5
"14267","2018-08-14","종로구",3,29.2,0,58.3,9.5
"14268","2018-08-14","중구",2,30.3,0,58.3,9.5
"14269","2018-08-14","중랑구",7,31.4,0,58.3,9.5
"14270","2018-08-15","강남구",7,31.5,1,59.5,9.5
"14271","2018-08-15","강동구",5,30.8,0,59.5,9.5
"14272","2018-08-15","강북구",3,31,0,59.5,9.5
"14273","2018-08-15","강서구",4,NA,0,59.5,9.5
"14274","2018-08-15","관악구",5,30.6,0,59.5,9.5
"14275","2018-08-15","광진구",4,30.8,5.5,59.5,9.5
"14276","2018-08-15","구로구",5,31.7,0,59.5,9.5
"14277","2018-08-15","노원구",4,29.6,2,59.5,9.5
"14278","2018-08-15","도봉구",1,30.2,0,59.5,9.5
"14279","2018-08-15","동대문구",4,31,18.5,59.5,9.5
"14280","2018-08-15","동작구",3,31.8,0,59.5,9.5
"14281","2018-08-15","마포구",2,31.9,0,59.5,9.5
"14282","2018-08-15","서대문구",7,31.2,0.5,59.5,9.5
"14283","2018-08-15","서초구",7,32,0,59.5,9.5
"14284","2018-08-15","성동구",3,31.1,33.5,59.5,9.5
"14285","2018-08-15","성북구",2,30.6,2,59.5,9.5
"14286","2018-08-15","송파구",6,31.8,0,59.5,9.5
"14287","2018-08-15","양천구",4,32.4,0,59.5,9.5
"14288","2018-08-15","영등포구",8,32.8,0,59.5,9.5
"14289","2018-08-15","용산구",3,32.2,0,59.5,9.5
"14290","2018-08-15","은평구",2,29.5,1.5,59.5,9.5
"14291","2018-08-15","종로구",5,28.8,3,59.5,9.5
"14292","2018-08-15","중구",3,29.5,3.5,59.5,9.5
"14293","2018-08-15","중랑구",1,31.4,16.5,59.5,9.5
"14294","2018-08-16","강남구",6,30,0,51,11
"14295","2018-08-16","강동구",5,29.1,0,51,11
"14296","2018-08-16","강북구",5,29.8,0,51,11
"14297","2018-08-16","강서구",6,30.1,0,51,11
"14298","2018-08-16","관악구",3,29,0,51,11
"14299","2018-08-16","광진구",3,28.9,0,51,11
"14300","2018-08-16","금천구",1,30.5,0,51,11
"14301","2018-08-16","노원구",4,27.9,0,51,11
"14302","2018-08-16","도봉구",6,29.1,0,51,11
"14303","2018-08-16","동대문구",4,28.9,0,51,11
"14304","2018-08-16","동작구",5,30.2,0,51,11
"14305","2018-08-16","마포구",3,29.9,0,51,11
"14306","2018-08-16","서대문구",2,29.2,0,51,11
"14307","2018-08-16","서초구",9,30.1,0,51,11
"14308","2018-08-16","성동구",1,29.3,0,51,11
"14309","2018-08-16","성북구",4,28.7,0,51,11
"14310","2018-08-16","송파구",9,30,0,51,11
"14311","2018-08-16","양천구",4,30.4,0,51,11
"14312","2018-08-16","영등포구",6,30.6,0,51,11
"14313","2018-08-16","용산구",6,29.9,0,51,11
"14314","2018-08-16","은평구",3,28.4,0,51,11
"14315","2018-08-16","종로구",5,26.8,0,51,11
"14316","2018-08-16","중구",3,27.5,0,51,11
"14317","2018-08-16","중랑구",4,29.3,0,51,11
"14318","2018-08-17","강남구",10,27.2,0,39.8,12.4
"14319","2018-08-17","강동구",4,26.2,0,39.8,12.4
"14320","2018-08-17","강북구",5,27,0,39.8,12.4
"14321","2018-08-17","강서구",5,27.6,0,39.8,12.4
"14322","2018-08-17","관악구",5,25.8,0,39.8,12.4
"14323","2018-08-17","광진구",3,26.7,0,39.8,12.4
"14324","2018-08-17","구로구",11,27.3,0,39.8,12.4
"14325","2018-08-17","금천구",3,27.3,0,39.8,12.4
"14326","2018-08-17","노원구",3,25.7,0,39.8,12.4
"14327","2018-08-17","도봉구",4,26.5,0,39.8,12.4
"14328","2018-08-17","동대문구",6,26.3,0,39.8,12.4
"14329","2018-08-17","동작구",3,27.7,0,39.8,12.4
"14330","2018-08-17","마포구",3,27.1,0,39.8,12.4
"14331","2018-08-17","서대문구",7,26.5,0,39.8,12.4
"14332","2018-08-17","서초구",8,27.2,0,39.8,12.4
"14333","2018-08-17","성동구",3,26.9,0,39.8,12.4
"14334","2018-08-17","성북구",2,26.1,0,39.8,12.4
"14335","2018-08-17","송파구",12,27.1,0,39.8,12.4
"14336","2018-08-17","양천구",6,27.4,0,39.8,12.4
"14337","2018-08-17","영등포구",8,27.5,0,39.8,12.4
"14338","2018-08-17","용산구",5,27.2,0,39.8,12.4
"14339","2018-08-17","은평구",8,26.6,0,39.8,12.4
"14340","2018-08-17","종로구",2,24.1,0,39.8,12.4
"14341","2018-08-17","중구",3,24.7,0,39.8,12.4
"14342","2018-08-17","중랑구",5,26.6,0,39.8,12.4
"14343","2018-08-18","강남구",13,26.8,0,44.6,10.9
"14344","2018-08-18","강동구",6,25.9,0,44.6,10.9
"14345","2018-08-18","강북구",3,26.2,0,44.6,10.9
"14346","2018-08-18","강서구",4,26.3,0,44.6,10.9
"14347","2018-08-18","관악구",2,24.8,0,44.6,10.9
"14348","2018-08-18","광진구",2,26.3,0,44.6,10.9
"14349","2018-08-18","구로구",8,26.4,0,44.6,10.9
"14350","2018-08-18","금천구",2,27.2,0,44.6,10.9
"14351","2018-08-18","노원구",3,24.1,0,44.6,10.9
"14352","2018-08-18","도봉구",2,25.4,0,44.6,10.9
"14353","2018-08-18","동대문구",8,26.1,0,44.6,10.9
"14354","2018-08-18","동작구",6,26,0,44.6,10.9
"14355","2018-08-18","마포구",7,26.6,0,44.6,10.9
"14356","2018-08-18","서초구",9,26.6,0,44.6,10.9
"14357","2018-08-18","성동구",1,26.7,0,44.6,10.9
"14358","2018-08-18","성북구",3,25.5,0,44.6,10.9
"14359","2018-08-18","송파구",3,26.7,0,44.6,10.9
"14360","2018-08-18","양천구",2,26.8,0,44.6,10.9
"14361","2018-08-18","영등포구",6,26.9,0,44.6,10.9
"14362","2018-08-18","용산구",3,27,0,44.6,10.9
"14363","2018-08-18","은평구",3,24.8,0,44.6,10.9
"14364","2018-08-18","종로구",3,23.7,0,44.6,10.9
"14365","2018-08-18","중구",2,25,0,44.6,10.9
"14366","2018-08-18","중랑구",3,26.4,0,44.6,10.9
"14367","2018-08-19","강남구",9,28,0,50.6,7.9
"14368","2018-08-19","강동구",4,27,0,50.6,7.9
"14369","2018-08-19","강북구",2,27.6,0,50.6,7.9
"14370","2018-08-19","강서구",5,27.6,0,50.6,7.9
"14371","2018-08-19","관악구",4,25.5,0,50.6,7.9
"14372","2018-08-19","광진구",6,27.4,0,50.6,7.9
"14373","2018-08-19","구로구",1,27.5,0,50.6,7.9
"14374","2018-08-19","금천구",1,28.7,0,50.6,7.9
"14375","2018-08-19","노원구",3,25.7,0,50.6,7.9
"14376","2018-08-19","도봉구",5,26.6,0,50.6,7.9
"14377","2018-08-19","동대문구",2,27.8,0,50.6,7.9
"14378","2018-08-19","동작구",3,27.4,0,50.6,7.9
"14379","2018-08-19","마포구",6,28.1,0,50.6,7.9
"14380","2018-08-19","서대문구",1,26.9,0,50.6,7.9
"14381","2018-08-19","서초구",1,27.7,0,50.6,7.9
"14382","2018-08-19","성동구",1,28,0,50.6,7.9
"14383","2018-08-19","성북구",9,27,0,50.6,7.9
"14384","2018-08-19","송파구",5,28.1,0,50.6,7.9
"14385","2018-08-19","양천구",2,28.3,0,50.6,7.9
"14386","2018-08-19","영등포구",8,28.4,0,50.6,7.9
"14387","2018-08-19","용산구",4,28.2,0,50.6,7.9
"14388","2018-08-19","은평구",3,25.5,0,50.6,7.9
"14389","2018-08-19","종로구",2,25.4,0,50.6,7.9
"14390","2018-08-19","중구",1,26.6,0,50.6,7.9
"14391","2018-08-19","중랑구",3,28,0,50.6,7.9
"14392","2018-08-20","강남구",15,28.9,0,55.6,6
"14393","2018-08-20","강동구",4,28.3,0,55.6,6
"14394","2018-08-20","강북구",5,29.4,0,55.6,6
"14395","2018-08-20","강서구",2,29,0,55.6,6
"14396","2018-08-20","관악구",4,27.4,0,55.6,6
"14397","2018-08-20","광진구",5,28.6,0,55.6,6
"14398","2018-08-20","구로구",7,28.6,0,55.6,6
"14399","2018-08-20","금천구",1,29,0,55.6,6
"14400","2018-08-20","노원구",3,27.7,0,55.6,6
"14401","2018-08-20","동대문구",6,28.5,0,55.6,6
"14402","2018-08-20","동작구",3,28.7,0,55.6,6
"14403","2018-08-20","마포구",2,28.9,0,55.6,6
"14404","2018-08-20","서대문구",2,28.1,0,55.6,6
"14405","2018-08-20","서초구",7,28.7,0,55.6,6
"14406","2018-08-20","성동구",1,28.6,0,55.6,6
"14407","2018-08-20","성북구",5,28.1,0,55.6,6
"14408","2018-08-20","송파구",10,28.8,0,55.6,6
"14409","2018-08-20","양천구",4,29,0,55.6,6
"14410","2018-08-20","영등포구",7,29,0,55.6,6
"14411","2018-08-20","용산구",1,29.3,0,55.6,6
"14412","2018-08-20","은평구",2,27.8,0,55.6,6
"14413","2018-08-20","종로구",2,26,0,55.6,6
"14414","2018-08-20","중구",4,27.1,0,55.6,6
"14415","2018-08-20","중랑구",1,29,0,55.6,6
"14416","2018-08-21","강남구",15,27.2,4.5,71.4,6.8
"14417","2018-08-21","강동구",7,26.5,3,71.4,6.8
"14418","2018-08-21","강북구",3,26.8,5.5,71.4,6.8
"14419","2018-08-21","강서구",7,26.4,10,71.4,6.8
"14420","2018-08-21","관악구",4,24.3,7,71.4,6.8
"14421","2018-08-21","광진구",4,26.4,4,71.4,6.8
"14422","2018-08-21","구로구",7,25.9,8,71.4,6.8
"14423","2018-08-21","금천구",2,26.9,7,71.4,6.8
"14424","2018-08-21","노원구",5,25.8,3,71.4,6.8
"14425","2018-08-21","동대문구",5,26.7,3,71.4,6.8
"14426","2018-08-21","동작구",5,26.8,4.5,71.4,6.8
"14427","2018-08-21","마포구",5,26.2,6,71.4,6.8
"14428","2018-08-21","서대문구",4,25.4,6.5,71.4,6.8
"14429","2018-08-21","서초구",4,26.8,6,71.4,6.8
"14430","2018-08-21","성동구",1,27,2.5,71.4,6.8
"14431","2018-08-21","성북구",3,25.7,5,71.4,6.8
"14432","2018-08-21","송파구",9,26.9,3.5,71.4,6.8
"14433","2018-08-21","양천구",3,26.8,6.5,71.4,6.8
"14434","2018-08-21","영등포구",5,26.9,5,71.4,6.8
"14435","2018-08-21","용산구",5,27,3.5,71.4,6.8
"14436","2018-08-21","은평구",2,24.7,11,71.4,6.8
"14437","2018-08-21","종로구",4,23.6,7.5,71.4,6.8
"14438","2018-08-21","중구",3,25.2,4.5,71.4,6.8
"14439","2018-08-21","중랑구",3,27.2,2.5,71.4,6.8
"14440","2018-08-22","강남구",15,30.7,0,54.1,10.5
"14441","2018-08-22","강동구",4,29.8,0,54.1,10.5
"14442","2018-08-22","강북구",2,30.7,0,54.1,10.5
"14443","2018-08-22","강서구",5,29.5,0,54.1,10.5
"14444","2018-08-22","관악구",1,29.2,0,54.1,10.5
"14445","2018-08-22","광진구",3,30.1,0,54.1,10.5
"14446","2018-08-22","구로구",2,29.9,0,54.1,10.5
"14447","2018-08-22","금천구",4,31.1,0,54.1,10.5
"14448","2018-08-22","노원구",4,29.4,0,54.1,10.5
"14449","2018-08-22","도봉구",6,29.6,0,54.1,10.5
"14450","2018-08-22","동대문구",9,30.2,0,54.1,10.5
"14451","2018-08-22","동작구",8,30.7,0,54.1,10.5
"14452","2018-08-22","마포구",4,30.9,0,54.1,10.5
"14453","2018-08-22","서대문구",3,30,0,54.1,10.5
"14454","2018-08-22","서초구",5,30.9,0,54.1,10.5
"14455","2018-08-22","성동구",4,30.7,0,54.1,10.5
"14456","2018-08-22","성북구",3,29.6,0,54.1,10.5
"14457","2018-08-22","송파구",7,30.8,0,54.1,10.5
"14458","2018-08-22","양천구",7,30.8,0,54.1,10.5
"14459","2018-08-22","영등포구",9,31,0,54.1,10.5
"14460","2018-08-22","용산구",5,31.1,0,54.1,10.5
"14461","2018-08-22","은평구",7,28.8,0,54.1,10.5
