"","발생일","발생지_시군구","사고건수"
"101955","2019-09-10","강남구",1
"101956","2019-09-10","동대문구",1
"101957","2019-09-10","마포구",1
"101958","2019-09-10","마포구",1
"101959","2019-09-10","서초구",1
"101960","2019-09-10","서초구",1
"101961","2019-09-10","용산구",2
"101962","2019-09-10","종로구",1
"101963","2019-09-10","중구",1
"101964","2019-09-10","강서구",1
"101965","2019-09-10","구로구",2
"101966","2019-09-10","노원구",1
"101967","2019-09-10","노원구",1
"101968","2019-09-10","서초구",1
"101969","2019-09-10","성북구",1
"101970","2019-09-10","양천구",1
"101971","2019-09-10","종로구",1
"101972","2019-09-10","중구",1
"101973","2019-09-10","중구",1
"101974","2019-09-10","강남구",1
"101975","2019-09-10","강동구",1
"101976","2019-09-10","서초구",1
"101977","2019-09-10","송파구",1
"101978","2019-09-10","송파구",1
"101979","2019-09-10","양천구",1
"101980","2019-09-10","강남구",2
"101981","2019-09-10","강남구",1
"101982","2019-09-10","강남구",1
"101983","2019-09-10","강남구",1
"101984","2019-09-10","강남구",1
"101985","2019-09-10","관악구",2
"101986","2019-09-10","구로구",1
"101987","2019-09-10","노원구",2
"101988","2019-09-10","마포구",1
"101989","2019-09-10","서초구",1
"101990","2019-09-10","서초구",1
"101991","2019-09-10","송파구",1
"101992","2019-09-10","송파구",1
"101993","2019-09-10","송파구",1
"101994","2019-09-10","양천구",1
"101995","2019-09-10","종로구",1
"101996","2019-09-10","강남구",1
"101997","2019-09-10","관악구",1
"101998","2019-09-10","동대문구",1
"101999","2019-09-10","동작구",1
"102000","2019-09-10","서초구",1
"102001","2019-09-10","성동구",1
"102002","2019-09-10","성북구",1
"102003","2019-09-10","송파구",1
"102004","2019-09-10","양천구",1
"102005","2019-09-10","은평구",1
"102006","2019-09-10","강남구",1
"102007","2019-09-10","강북구",1
"102008","2019-09-10","금천구",1
"102009","2019-09-10","마포구",1
"102010","2019-09-10","양천구",1
"102011","2019-09-10","영등포구",1
"102012","2019-09-10","용산구",1
"102013","2019-09-10","은평구",1
"102014","2019-09-10","은평구",1
"102015","2019-09-10","은평구",1
"102016","2019-09-10","중구",1
"102017","2019-09-10","강남구",1
"102018","2019-09-10","관악구",1
"102019","2019-09-10","광진구",1
"102020","2019-09-10","금천구",1
"102021","2019-09-10","서초구",1
"102022","2019-09-10","서초구",1
"102023","2019-09-10","서초구",1
"102024","2019-09-10","서초구",1
"102025","2019-09-10","성북구",2
"102026","2019-09-10","송파구",1
"102027","2019-09-10","강서구",1
"102028","2019-09-10","관악구",1
"102029","2019-09-10","구로구",1
"102030","2019-09-10","금천구",1
"102031","2019-09-10","도봉구",1
"102032","2019-09-10","양천구",1
"102033","2019-09-10","중랑구",1
"102034","2019-09-11","강남구",1
"102035","2019-09-11","강남구",1
"102036","2019-09-11","강남구",1
"102037","2019-09-11","강서구",1
"102038","2019-09-11","관악구",1
"102039","2019-09-11","구로구",1
"102040","2019-09-11","서초구",1
"102041","2019-09-11","성동구",1
"102042","2019-09-11","서초구",1
"102043","2019-09-11","성동구",1
"102044","2019-09-11","강북구",1
"102045","2019-09-11","강서구",1
"102046","2019-09-11","도봉구",1
"102047","2019-09-11","동대문구",1
"102048","2019-09-11","송파구",1
"102049","2019-09-11","종로구",1
"102050","2019-09-11","용산구",1
"102051","2019-09-11","관악구",1
"102052","2019-09-11","광진구",1
"102053","2019-09-11","동작구",1
"102054","2019-09-11","은평구",1
"102055","2019-09-11","중구",1
"102056","2019-09-11","서초구",1
"102057","2019-09-11","성동구",1
"102058","2019-09-11","성동구",1
"102059","2019-09-11","양천구",1
"102060","2019-09-11","영등포구",1
"102061","2019-09-11","강동구",1
"102062","2019-09-11","노원구",1
"102063","2019-09-11","노원구",1
"102064","2019-09-11","동대문구",1
"102065","2019-09-11","동작구",1
"102066","2019-09-11","송파구",1
"102067","2019-09-11","영등포구",1
"102068","2019-09-11","종로구",1
"102069","2019-09-11","관악구",1
"102070","2019-09-11","구로구",1
"102071","2019-09-11","금천구",1
"102072","2019-09-11","노원구",1
"102073","2019-09-11","송파구",1
"102074","2019-09-11","은평구",1
"102075","2019-09-11","강남구",1
"102076","2019-09-11","강동구",1
"102077","2019-09-11","관악구",1
"102078","2019-09-11","금천구",1
"102079","2019-09-11","노원구",1
"102080","2019-09-11","도봉구",1
"102081","2019-09-11","중구",1
"102082","2019-09-11","중랑구",1
"102083","2019-09-11","중랑구",1
"102084","2019-09-11","강서구",1
"102085","2019-09-11","노원구",1
"102086","2019-09-11","동작구",1
"102087","2019-09-11","동작구",1
"102088","2019-09-11","성북구",1
"102089","2019-09-11","송파구",1
"102090","2019-09-11","영등포구",1
"102091","2019-09-11","강남구",1
"102092","2019-09-11","광진구",1
"102093","2019-09-11","구로구",1
"102094","2019-09-11","금천구",1
"102095","2019-09-11","동대문구",1
"102096","2019-09-11","마포구",1
"102097","2019-09-11","성동구",1
"102098","2019-09-11","성동구",1
"102099","2019-09-11","중구",1
"102100","2019-09-11","중랑구",2
"102101","2019-09-11","중랑구",1
"102102","2019-09-11","강남구",1
"102103","2019-09-11","강북구",1
"102104","2019-09-11","동작구",1
"102105","2019-09-11","송파구",1
"102106","2019-09-11","영등포구",1
"102107","2019-09-11","중구",1
"102108","2019-09-11","강남구",1
"102109","2019-09-11","강동구",1
"102110","2019-09-11","강서구",1
"102111","2019-09-11","강서구",1
"102112","2019-09-11","광진구",1
"102113","2019-09-11","노원구",1
"102114","2019-09-11","동작구",1
"102115","2019-09-11","동작구",1
"102116","2019-09-11","서초구",1
"102117","2019-09-11","용산구",1
"102118","2019-09-11","은평구",1
"102119","2019-09-11","종로구",1
"102120","2019-09-11","강남구",1
"102121","2019-09-11","광진구",2
"102122","2019-09-11","동대문구",1
"102123","2019-09-11","동대문구",1
"102124","2019-09-11","서대문구",1
"102125","2019-09-11","성북구",1
"102126","2019-09-11","송파구",1
"102127","2019-09-11","양천구",1
"102128","2019-09-11","양천구",1
"102129","2019-09-11","영등포구",1
"102130","2019-09-11","은평구",1
"102131","2019-09-11","은평구",1
"102132","2019-09-11","중랑구",1
"102133","2019-09-11","강서구",1
"102134","2019-09-11","동작구",1
"102135","2019-09-11","서초구",1
"102136","2019-09-11","성북구",1
"102137","2019-09-11","영등포구",1
"102138","2019-09-11","중구",1
"102139","2019-09-11","강남구",1
"102140","2019-09-11","마포구",1
"102141","2019-09-11","서초구",1
"102142","2019-09-11","송파구",1
"102143","2019-09-11","송파구",1
"102144","2019-09-11","영등포구",1
"102145","2019-09-11","관악구",1
"102146","2019-09-11","동대문구",1
"102147","2019-09-11","동대문구",2
"102148","2019-09-11","마포구",1
"102149","2019-09-11","송파구",1
"102150","2019-09-11","중구",1
"102151","2019-09-11","강북구",1
"102152","2019-09-11","광진구",1
"102153","2019-09-11","광진구",1
"102154","2019-09-11","구로구",1
"102155","2019-09-11","노원구",1
"102156","2019-09-11","동대문구",1
"102157","2019-09-11","동작구",1
"102158","2019-09-11","서대문구",1
"102159","2019-09-11","양천구",1
"102160","2019-09-11","강서구",1
"102161","2019-09-11","동대문구",1
"102162","2019-09-11","성북구",1
"102163","2019-09-11","송파구",1
"102164","2019-09-11","중랑구",1
"102165","2019-09-11","강서구",1
"102166","2019-09-11","노원구",1
"102167","2019-09-11","노원구",1
"102168","2019-09-11","도봉구",1
"102169","2019-09-11","서대문구",1
"102170","2019-09-11","중랑구",1
"102171","2019-09-11","노원구",1
"102172","2019-09-11","도봉구",1
"102173","2019-09-11","마포구",1
"102174","2019-09-11","마포구",1
"102175","2019-09-11","성북구",1
"102176","2019-09-11","중랑구",1
"102177","2019-09-12","강동구",1
"102178","2019-09-12","관악구",1
"102179","2019-09-12","서초구",1
"102180","2019-09-12","강동구",1
"102181","2019-09-12","서초구",2
"102182","2019-09-12","강남구",1
"102183","2019-09-12","강서구",1
"102184","2019-09-12","서대문구",1
"102185","2019-09-12","성동구",1
"102186","2019-09-12","양천구",1
"102187","2019-09-12","동작구",1
"102188","2019-09-12","마포구",1
"102189","2019-09-12","중구",1
"102190","2019-09-12","마포구",1
"102191","2019-09-12","강남구",1
"102192","2019-09-12","서대문구",1
"102193","2019-09-12","서초구",1
"102194","2019-09-12","성동구",1
"102195","2019-09-12","강남구",1
"102196","2019-09-12","노원구",1
"102197","2019-09-12","서대문구",1
"102198","2019-09-12","용산구",1
"102199","2019-09-12","강서구",1
"102200","2019-09-12","도봉구",1
"102201","2019-09-12","서초구",1
"102202","2019-09-12","강서구",1
"102203","2019-09-12","송파구",1
"102204","2019-09-12","용산구",1
"102205","2019-09-12","강서구",1
"102206","2019-09-12","구로구",1
"102207","2019-09-12","노원구",1
"102208","2019-09-12","동대문구",1
"102209","2019-09-12","서대문구",1
"102210","2019-09-12","강동구",1
"102211","2019-09-12","관악구",1
"102212","2019-09-12","강남구",1
"102213","2019-09-12","금천구",1
"102214","2019-09-12","동대문구",1
"102215","2019-09-12","동작구",1
"102216","2019-09-12","영등포구",1
"102217","2019-09-12","강동구",1
"102218","2019-09-12","도봉구",1
"102219","2019-09-12","동작구",1
"102220","2019-09-12","마포구",1
"102221","2019-09-12","성동구",1
"102222","2019-09-12","중랑구",1
"102223","2019-09-12","강북구",1
"102224","2019-09-12","강서구",1
"102225","2019-09-12","노원구",1
"102226","2019-09-12","서대문구",1
"102227","2019-09-12","종로구",1
"102228","2019-09-12","노원구",1
"102229","2019-09-12","양천구",1
"102230","2019-09-12","영등포구",1
"102231","2019-09-12","금천구",1
"102232","2019-09-12","도봉구",1
"102233","2019-09-12","도봉구",1
"102234","2019-09-12","서대문구",1
"102235","2019-09-12","성북구",1
"102236","2019-09-12","영등포구",1
"102237","2019-09-12","은평구",1
"102238","2019-09-12","중랑구",1
"102239","2019-09-12","서대문구",1
"102240","2019-09-12","송파구",1
"102241","2019-09-12","용산구",1
"102242","2019-09-12","종로구",1
"102243","2019-09-12","중랑구",1
"102244","2019-09-12","관악구",1
"102245","2019-09-12","광진구",1
"102246","2019-09-12","금천구",1
"102247","2019-09-12","도봉구",1
"102248","2019-09-12","동대문구",1
"102249","2019-09-12","서대문구",1
"102250","2019-09-12","송파구",1
"102251","2019-09-12","구로구",1
"102252","2019-09-12","구로구",1
"102253","2019-09-12","서대문구",1
"102254","2019-09-12","강서구",1
"102255","2019-09-12","양천구",1
"102256","2019-09-13","구로구",1
"102257","2019-09-13","종로구",1
"102258","2019-09-13","금천구",1
"102259","2019-09-13","동작구",1
"102260","2019-09-13","금천구",1
"102261","2019-09-13","광진구",1
"102262","2019-09-13","용산구",1
"102263","2019-09-13","마포구",1
"102264","2019-09-13","서초구",1
"102265","2019-09-13","강남구",1
"102266","2019-09-13","강남구",1
"102267","2019-09-13","강남구",1
"102268","2019-09-13","강서구",1
"102269","2019-09-13","양천구",1
"102270","2019-09-13","영등포구",1
"102271","2019-09-13","종로구",1
"102272","2019-09-13","동대문구",1
"102273","2019-09-13","동작구",1
"102274","2019-09-13","강서구",1
"102275","2019-09-13","동대문구",1
"102276","2019-09-13","용산구",1
"102277","2019-09-13","종로구",1
"102278","2019-09-13","중랑구",1
"102279","2019-09-13","마포구",1
"102280","2019-09-13","서대문구",1
"102281","2019-09-13","서초구",1
"102282","2019-09-13","서초구",1
"102283","2019-09-13","성북구",1
"102284","2019-09-13","송파구",1
"102285","2019-09-13","영등포구",1
"102286","2019-09-13","관악구",1
"102287","2019-09-13","도봉구",1
"102288","2019-09-13","양천구",1
"102289","2019-09-13","용산구",1
"102290","2019-09-13","중구",1
"102291","2019-09-13","중랑구",1
"102292","2019-09-13","강동구",1
"102293","2019-09-13","강동구",1
"102294","2019-09-13","서초구",1
"102295","2019-09-13","용산구",1
"102296","2019-09-13","관악구",1
"102297","2019-09-13","광진구",1
"102298","2019-09-13","금천구",1
"102299","2019-09-13","성북구",1
"102300","2019-09-13","강북구",1
"102301","2019-09-13","관악구",1
"102302","2019-09-13","노원구",1
"102303","2019-09-13","용산구",1
"102304","2019-09-13","강남구",1
"102305","2019-09-13","동작구",1
"102306","2019-09-13","영등포구",1
"102307","2019-09-13","노원구",1
"102308","2019-09-13","도봉구",1
"102309","2019-09-13","서초구",1
"102310","2019-09-13","송파구",1
"102311","2019-09-13","도봉구",1
"102312","2019-09-13","마포구",1
"102313","2019-09-13","송파구",1
"102314","2019-09-14","강동구",1
"102315","2019-09-14","강남구",1
"102316","2019-09-14","강서구",1
"102317","2019-09-14","노원구",1
"102318","2019-09-14","용산구",1
"102319","2019-09-14","중랑구",1
"102320","2019-09-14","강서구",1
"102321","2019-09-14","동작구",1
"102322","2019-09-14","성북구",1
"102323","2019-09-14","송파구",1
"102324","2019-09-14","서초구",1
"102325","2019-09-14","서초구",1
"102326","2019-09-14","강북구",1
"102327","2019-09-14","노원구",1
"102328","2019-09-14","서초구",1
"102329","2019-09-14","서초구",1
"102330","2019-09-14","강북구",1
"102331","2019-09-14","광진구",1
"102332","2019-09-14","광진구",1
"102333","2019-09-14","노원구",1
"102334","2019-09-14","송파구",1
"102335","2019-09-14","용산구",1
"102336","2019-09-14","종로구",1
"102337","2019-09-14","중랑구",1
"102338","2019-09-14","강북구",1
"102339","2019-09-14","서대문구",1
"102340","2019-09-14","성동구",1
"102341","2019-09-14","송파구",1
"102342","2019-09-14","중랑구",1
"102343","2019-09-14","강동구",1
"102344","2019-09-14","서대문구",1
"102345","2019-09-14","송파구",1
"102346","2019-09-14","은평구",1
"102347","2019-09-14","강서구",1
"102348","2019-09-14","관악구",1
"102349","2019-09-14","광진구",1
"102350","2019-09-14","광진구",1
"102351","2019-09-14","성북구",1
"102352","2019-09-14","양천구",1
"102353","2019-09-14","용산구",1
"102354","2019-09-14","강남구",1
"102355","2019-09-14","노원구",1
"102356","2019-09-14","송파구",1
"102357","2019-09-14","은평구",1
"102358","2019-09-14","강북구",1
"102359","2019-09-14","양천구",1
"102360","2019-09-14","광진구",1
"102361","2019-09-14","노원구",1
"102362","2019-09-14","강남구",1
"102363","2019-09-14","강동구",1
"102364","2019-09-14","강서구",1
"102365","2019-09-14","강서구",1
"102366","2019-09-14","도봉구",1
"102367","2019-09-14","동대문구",1
"102368","2019-09-14","마포구",1
"102369","2019-09-14","서초구",1
"102370","2019-09-14","마포구",1
"102371","2019-09-14","영등포구",1
"102372","2019-09-14","서대문구",1
"102373","2019-09-14","성동구",1
"102374","2019-09-14","관악구",1
"102375","2019-09-14","마포구",1
"102376","2019-09-14","성북구",1
"102377","2019-09-14","성북구",1
"102378","2019-09-14","양천구",1
"102379","2019-09-14","중랑구",1
"102380","2019-09-14","강남구",1
"102381","2019-09-14","강동구",1
"102382","2019-09-14","중랑구",1
"102383","2019-09-15","도봉구",1
"102384","2019-09-15","도봉구",1
"102385","2019-09-15","강북구",1
"102386","2019-09-15","서초구",1
"102387","2019-09-15","서초구",1
"102388","2019-09-15","양천구",1
"102389","2019-09-15","강남구",1
"102390","2019-09-15","서대문구",1
"102391","2019-09-15","서초구",1
"102392","2019-09-15","용산구",2
"102393","2019-09-15","서초구",1
"102394","2019-09-15","광진구",1
"102395","2019-09-15","동대문구",1
"102396","2019-09-15","은평구",1
"102397","2019-09-15","금천구",1
"102398","2019-09-15","서대문구",1
"102399","2019-09-15","영등포구",1
"102400","2019-09-15","동대문구",1
"102401","2019-09-15","양천구",1
"102402","2019-09-15","영등포구",1
"102403","2019-09-15","도봉구",1
"102404","2019-09-15","송파구",1
"102405","2019-09-15","용산구",1
"102406","2019-09-15","은평구",1
"102407","2019-09-15","종로구",1
"102408","2019-09-15","강북구",1
"102409","2019-09-15","구로구",1
"102410","2019-09-15","구로구",1
"102411","2019-09-15","서초구",1
"102412","2019-09-15","성북구",1
"102413","2019-09-15","송파구",1
"102414","2019-09-15","영등포구",1
"102415","2019-09-15","강남구",1
"102416","2019-09-15","강서구",1
"102417","2019-09-15","종로구",1
"102418","2019-09-15","도봉구",1
"102419","2019-09-15","성동구",1
"102420","2019-09-15","영등포구",1
"102421","2019-09-15","중랑구",1
"102422","2019-09-15","강서구",1
"102423","2019-09-15","도봉구",1
"102424","2019-09-15","동대문구",1
"102425","2019-09-15","동대문구",1
"102426","2019-09-15","마포구",1
"102427","2019-09-15","성북구",1
"102428","2019-09-15","양천구",1
"102429","2019-09-15","종로구",1
"102430","2019-09-15","광진구",1
"102431","2019-09-15","구로구",1
"102432","2019-09-15","은평구",1
"102433","2019-09-15","종로구",1
"102434","2019-09-15","강북구",1
"102435","2019-09-15","강서구",1
"102436","2019-09-15","노원구",1
"102437","2019-09-15","도봉구",1
"102438","2019-09-15","서초구",1
"102439","2019-09-15","서초구",1
"102440","2019-09-15","영등포구",1
"102441","2019-09-15","영등포구",1
"102442","2019-09-15","강남구",1
"102443","2019-09-15","강북구",1
"102444","2019-09-15","동작구",1
"102445","2019-09-15","마포구",1
"102446","2019-09-15","서대문구",1
"102447","2019-09-15","서초구",1
"102448","2019-09-15","송파구",1
"102449","2019-09-15","양천구",1
"102450","2019-09-15","영등포구",1
"102451","2019-09-15","마포구",1
"102452","2019-09-15","은평구",1
"102453","2019-09-15","강남구",1
"102454","2019-09-15","강서구",1
"102455","2019-09-15","영등포구",1
"102456","2019-09-16","구로구",1
"102457","2019-09-16","동작구",1
"102458","2019-09-16","마포구",1
"102459","2019-09-16","서초구",1
"102460","2019-09-16","영등포구",1
"102461","2019-09-16","용산구",1
"102462","2019-09-16","강서구",1
"102463","2019-09-16","송파구",1
"102464","2019-09-16","양천구",1
"102465","2019-09-16","강서구",1
"102466","2019-09-16","성북구",1
"102467","2019-09-16","광진구",1
"102468","2019-09-16","서대문구",1
"102469","2019-09-16","은평구",1
"102470","2019-09-16","금천구",1
"102471","2019-09-16","서초구",1
"102472","2019-09-16","중랑구",1
"102473","2019-09-16","강서구",1
"102474","2019-09-16","노원구",1
"102475","2019-09-16","노원구",1
"102476","2019-09-16","동대문구",1
"102477","2019-09-16","동대문구",1
"102478","2019-09-16","마포구",1
"102479","2019-09-16","서대문구",1
"102480","2019-09-16","중랑구",1
"102481","2019-09-16","구로구",1
"102482","2019-09-16","서초구",1
"102483","2019-09-16","서대문구",1
"102484","2019-09-16","서대문구",1
"102485","2019-09-16","성동구",1
"102486","2019-09-16","성북구",1
"102487","2019-09-16","성북구",1
"102488","2019-09-16","송파구",1
"102489","2019-09-16","은평구",1
"102490","2019-09-16","강서구",1
"102491","2019-09-16","동대문구",1
"102492","2019-09-16","서초구",1
"102493","2019-09-16","종로구",1
"102494","2019-09-16","강북구",1
"102495","2019-09-16","동대문구",1
"102496","2019-09-16","송파구",1
"102497","2019-09-16","양천구",1
"102498","2019-09-16","양천구",1
"102499","2019-09-16","종로구",1
"102500","2019-09-16","강동구",1
"102501","2019-09-16","강동구",1
"102502","2019-09-16","구로구",1
"102503","2019-09-16","동대문구",1
"102504","2019-09-16","동대문구",1
"102505","2019-09-16","송파구",1
"102506","2019-09-16","용산구",1
"102507","2019-09-16","은평구",1
"102508","2019-09-16","노원구",1
"102509","2019-09-16","송파구",1
"102510","2019-09-16","용산구",1
"102511","2019-09-16","강남구",1
"102512","2019-09-16","강남구",1
"102513","2019-09-16","도봉구",1
"102514","2019-09-16","동대문구",1
"102515","2019-09-16","송파구",1
"102516","2019-09-16","강남구",1
"102517","2019-09-16","강북구",1
"102518","2019-09-16","관악구",2
"102519","2019-09-16","서초구",1
"102520","2019-09-16","성동구",1
"102521","2019-09-16","영등포구",1
"102522","2019-09-16","강동구",1
"102523","2019-09-16","강서구",1
"102524","2019-09-16","구로구",1
"102525","2019-09-16","노원구",1
"102526","2019-09-16","동대문구",1
"102527","2019-09-16","마포구",1
"102528","2019-09-16","송파구",1
"102529","2019-09-16","종로구",1
"102530","2019-09-16","중구",1
"102531","2019-09-16","중랑구",1
"102532","2019-09-16","강남구",1
"102533","2019-09-16","마포구",1
"102534","2019-09-16","양천구",1
"102535","2019-09-16","영등포구",1
"102536","2019-09-16","중구",1
"102537","2019-09-16","강북구",1
"102538","2019-09-16","강서구",1
"102539","2019-09-16","강동구",1
"102540","2019-09-16","강북구",1
"102541","2019-09-16","서초구",1
"102542","2019-09-16","성북구",1
"102543","2019-09-16","송파구",1
"102544","2019-09-16","구로구",1
"102545","2019-09-16","서초구",1
"102546","2019-09-16","용산구",1
"102547","2019-09-16","서초구",1
"102548","2019-09-16","송파구",1
"102549","2019-09-17","강서구",1
"102550","2019-09-17","구로구",1
"102551","2019-09-17","동작구",1
"102552","2019-09-17","영등포구",1
"102553","2019-09-17","동작구",1
"102554","2019-09-17","강서구",2
"102555","2019-09-17","동대문구",1
"102556","2019-09-17","강북구",1
"102557","2019-09-17","강남구",1
"102558","2019-09-17","구로구",1
"102559","2019-09-17","노원구",1
"102560","2019-09-17","서대문구",1
"102561","2019-09-17","중랑구",1
"102562","2019-09-17","강남구",1
"102563","2019-09-17","강서구",1
"102564","2019-09-17","중랑구",1
"102565","2019-09-17","중랑구",1
"102566","2019-09-17","강남구",1
"102567","2019-09-17","동대문구",1
"102568","2019-09-17","동작구",1
"102569","2019-09-17","서초구",1
"102570","2019-09-17","종로구",1
"102571","2019-09-17","강서구",1
"102572","2019-09-17","구로구",1
"102573","2019-09-17","노원구",1
"102574","2019-09-17","노원구",1
"102575","2019-09-17","도봉구",1
"102576","2019-09-17","서초구",2
"102577","2019-09-17","서초구",1
"102578","2019-09-17","서초구",1
"102579","2019-09-17","송파구",1
"102580","2019-09-17","영등포구",1
"102581","2019-09-17","영등포구",1
"102582","2019-09-17","종로구",1
"102583","2019-09-17","강남구",1
"102584","2019-09-17","강남구",1
"102585","2019-09-17","강서구",1
"102586","2019-09-17","관악구",1
"102587","2019-09-17","동작구",1
"102588","2019-09-17","성북구",1
"102589","2019-09-17","양천구",1
"102590","2019-09-17","강남구",1
"102591","2019-09-17","강동구",1
"102592","2019-09-17","강서구",1
"102593","2019-09-17","광진구",1
"102594","2019-09-17","노원구",1
"102595","2019-09-17","영등포구",1
"102596","2019-09-17","관악구",1
"102597","2019-09-17","송파구",1
"102598","2019-09-17","중랑구",1
"102599","2019-09-17","중랑구",1
"102600","2019-09-17","강남구",1
"102601","2019-09-17","강남구",1
"102602","2019-09-17","마포구",1
"102603","2019-09-17","성동구",1
"102604","2019-09-17","강남구",1
"102605","2019-09-17","관악구",1
"102606","2019-09-17","서초구",1
"102607","2019-09-17","송파구",1
"102608","2019-09-17","영등포구",1
"102609","2019-09-17","강북구",1
"102610","2019-09-17","금천구",2
"102611","2019-09-17","동작구",1
"102612","2019-09-17","은평구",1
"102613","2019-09-17","마포구",1
"102614","2019-09-17","성북구",1
"102615","2019-09-17","관악구",1
"102616","2019-09-17","금천구",1
"102617","2019-09-17","서초구",1
"102618","2019-09-17","서초구",1
"102619","2019-09-17","성북구",1
"102620","2019-09-17","영등포구",1
"102621","2019-09-17","은평구",1
"102622","2019-09-17","강남구",1
"102623","2019-09-17","노원구",1
"102624","2019-09-17","도봉구",1
"102625","2019-09-17","동작구",1
"102626","2019-09-17","서초구",1
"102627","2019-09-17","서초구",1
"102628","2019-09-17","송파구",1
"102629","2019-09-17","관악구",1
"102630","2019-09-17","광진구",1
"102631","2019-09-17","노원구",1
"102632","2019-09-17","동작구",1
"102633","2019-09-17","서대문구",1
"102634","2019-09-17","서초구",1
"102635","2019-09-17","송파구",1
"102636","2019-09-17","영등포구",1
"102637","2019-09-17","중랑구",1
"102638","2019-09-17","강남구",1
"102639","2019-09-17","강동구",1
"102640","2019-09-17","동대문구",1
"102641","2019-09-17","강북구",1
"102642","2019-09-17","송파구",1
"102643","2019-09-17","은평구",1
"102644","2019-09-17","중랑구",1
"102645","2019-09-17","강남구",1
"102646","2019-09-17","관악구",1
"102647","2019-09-17","동작구",1
"102648","2019-09-17","구로구",1
"102649","2019-09-17","서대문구",1
"102650","2019-09-17","서초구",1
"102651","2019-09-17","영등포구",1
"102652","2019-09-17","영등포구",1
"102653","2019-09-17","용산구",1
"102654","2019-09-17","용산구",1
"102655","2019-09-18","강남구",1
"102656","2019-09-18","마포구",1
"102657","2019-09-18","영등포구",1
"102658","2019-09-18","중랑구",1
"102659","2019-09-18","영등포구",1
"102660","2019-09-18","중구",1
"102661","2019-09-18","강남구",1
"102662","2019-09-18","노원구",1
"102663","2019-09-18","노원구",1
"102664","2019-09-18","성동구",1
"102665","2019-09-18","용산구",1
"102666","2019-09-18","강북구",1
"102667","2019-09-18","관악구",1
"102668","2019-09-18","영등포구",1
"102669","2019-09-18","구로구",1
"102670","2019-09-18","서초구",1
"102671","2019-09-18","용산구",1
"102672","2019-09-18","관악구",1
"102673","2019-09-18","구로구",1
"102674","2019-09-18","은평구",1
"102675","2019-09-18","성동구",1
"102676","2019-09-18","성북구",1
"102677","2019-09-18","종로구",1
"102678","2019-09-18","구로구",1
"102679","2019-09-18","노원구",1
"102680","2019-09-18","송파구",1
"102681","2019-09-18","중구",1
"102682","2019-09-18","강남구",1
"102683","2019-09-18","동대문구",1
"102684","2019-09-18","강남구",1
"102685","2019-09-18","강남구",1
"102686","2019-09-18","강남구",1
"102687","2019-09-18","서대문구",1
"102688","2019-09-18","서초구",2
"102689","2019-09-18","종로구",1
"102690","2019-09-18","종로구",1
"102691","2019-09-18","중랑구",1
"102692","2019-09-18","강북구",1
"102693","2019-09-18","구로구",1
"102694","2019-09-18","동작구",1
"102695","2019-09-18","서초구",1
"102696","2019-09-18","서초구",1
"102697","2019-09-18","서초구",1
"102698","2019-09-18","송파구",1
"102699","2019-09-18","영등포구",1
"102700","2019-09-18","강남구",1
"102701","2019-09-18","강북구",1
"102702","2019-09-18","강북구",1
"102703","2019-09-18","광진구",1
"102704","2019-09-18","서대문구",1
"102705","2019-09-18","중구",1
"102706","2019-09-18","강남구",1
"102707","2019-09-18","구로구",1
"102708","2019-09-18","동대문구",1
"102709","2019-09-18","서대문구",1
"102710","2019-09-18","서초구",2
"102711","2019-09-18","양천구",1
"102712","2019-09-18","중구",1
"102713","2019-09-18","강남구",1
"102714","2019-09-18","강북구",1
"102715","2019-09-18","영등포구",1
"102716","2019-09-18","강남구",1
"102717","2019-09-18","강남구",1
"102718","2019-09-18","강동구",1
"102719","2019-09-18","노원구",1
"102720","2019-09-18","서초구",1
"102721","2019-09-18","성동구",1
"102722","2019-09-18","송파구",1
"102723","2019-09-18","영등포구",1
"102724","2019-09-18","중구",1
"102725","2019-09-18","중랑구",1
"102726","2019-09-18","강남구",2
"102727","2019-09-18","강남구",1
"102728","2019-09-18","동대문구",1
"102729","2019-09-18","서대문구",1
"102730","2019-09-18","서초구",1
"102731","2019-09-18","영등포구",1
"102732","2019-09-18","용산구",1
"102733","2019-09-18","중랑구",1
"102734","2019-09-18","중랑구",1
"102735","2019-09-18","강남구",1
"102736","2019-09-18","강남구",1
"102737","2019-09-18","강동구",1
"102738","2019-09-18","동대문구",1
"102739","2019-09-18","동대문구",1
"102740","2019-09-18","동대문구",1
"102741","2019-09-18","동작구",1
"102742","2019-09-18","성동구",1
"102743","2019-09-18","송파구",1
"102744","2019-09-18","강동구",1
"102745","2019-09-18","강동구",1
"102746","2019-09-18","광진구",1
"102747","2019-09-18","동대문구",1
"102748","2019-09-18","서대문구",1
"102749","2019-09-18","서초구",1
"102750","2019-09-18","은평구",1
"102751","2019-09-18","강동구",1
"102752","2019-09-18","동작구",1
"102753","2019-09-18","서초구",1
"102754","2019-09-18","서초구",1
"102755","2019-09-18","성동구",1
"102756","2019-09-18","강북구",1
"102757","2019-09-18","도봉구",1
"102758","2019-09-18","마포구",1
"102759","2019-09-18","서초구",1
"102760","2019-09-18","송파구",1
"102761","2019-09-18","영등포구",1
"102762","2019-09-18","강북구",1
"102763","2019-09-18","동대문구",1
"102764","2019-09-18","마포구",1
"102765","2019-09-18","영등포구",1
"102766","2019-09-18","중구",1
"102767","2019-09-18","강남구",1
